sale_id,line_no,product_id,product_barcode,product_name,quantity,unit_price,line_amount
40811,1,2550,9780769526775,25th IEEE Symposium on Reliable Distributed Systems,2,79.0,158.0
40811,2,2551,9780769505442,Proceedings: the 19th IEEE Symposium on Reliable Distributed Systems,3,81.37,244.11
40811,3,2552,9780070410312,The object-oriented enterprise,1,83.74,83.74
40812,1,2553,9780720407198,The ANSI/SPARC DBMS model,3,79.0,237.0
40812,2,2554,9783642400698,Transactions on Large-Scale Data- and Knowledge-Centered Systems IX,1,81.37,81.37
40812,3,2555,9783662491751,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXIII,2,83.74,167.48
40813,1,2556,9783662478042,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXI,1,79.0,79.0
40813,2,2557,9780819408167,Image storage and retrieval systems,2,81.37,162.74
40813,3,2558,9783642346255,Foundations of Intelligent Systems,3,83.74,251.22
40814,1,2559,9783540461050,Advances in object-oriented information systems,2,79.0,158.0
40814,2,2560,9781590479346,SAS/ACCESS 9.2 interface to system 2000,3,81.37,244.11
40814,3,2561,9783031610561,Advanced Information Systems Engineering,1,83.74,83.74
40815,1,2562,9780134897257,Object-Oriented Software Engineering,3,79.0,237.0
40815,2,2563,9783642219160,Foundations of Intelligent Systems,1,81.37,81.37
40815,3,2564,9780894350535,Data base management systems for the eighties,2,83.74,167.48
40816,1,2565,9783540360483,Transactions on computational systems biology V,1,79.0,79.0
40816,2,2566,9780738431604,IBM Enterprise content management and system storage solutions,2,81.37,162.74
40816,3,2567,9783540410218,Cooperative information systems,3,83.74,251.22
40817,1,2568,9780080503936,Designing data-intensive Web applications,2,79.0,158.0
40817,2,2569,9780792346715,Integrated approach to environmental data management systems,3,81.37,244.11
40817,3,2570,9780818622052,International Workshop on Interoperability in Multidatabase Systems,1,83.74,83.74
40818,1,2571,9781608455089,Search-based applications,3,79.0,237.0
40818,2,2572,9781567500271,Human Factors in Information Systems,1,81.37,81.37
40818,3,2573,9780471567400,ORACLE,2,83.74,167.48
40819,1,2574,9781558607453,System architecture with XML,1,79.0,79.0
40819,2,2575,9783861112167,Task-based security for knowledge base systems,2,81.37,162.74
40819,3,2576,9780273087946,Automatic refinement of expert system knowledge bases,3,83.74,251.22
40820,1,2577,9780818680342,Ninth Euromicro Workshop on Real Time Systems,2,79.0,158.0
40820,2,2578,9783662459461,Transactions on Large-Scale Data- and Knowledge-Centered Systems XVI,3,81.37,244.11
40820,3,2579,9788672690286,Muzejski informacioni sistem Srbije =,1,83.74,83.74
40821,1,2580,9781590471630,Quick results with the output delivery system,3,79.0,237.0
40821,2,2581,9780889367289,The MIBIS manual,1,81.37,81.37
40821,3,2582,9788374933452,Information systems architecture and technology,2,83.74,167.48
40822,1,2583,9781591402657,Multimedia systems and content-based image retrieval,1,79.0,79.0
40822,2,2584,9781138408456,Expanding a Digital Content Management System,2,81.37,162.74
40822,3,2585,9783662534151,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXVII,3,83.74,251.22
40823,1,2586,9781608453764,Access control in data management systems,2,79.0,158.0
40823,2,2587,9783642387869,Advances in Brain Inspired Cognitive Systems,3,81.37,244.11
40823,3,2588,9780738490762,Systems programmer's guide to resource recovery services (RRS),1,83.74,83.74
40824,1,2589,9780738435329,IBM System Storage b-type Multiprotocol Routing,3,79.0,237.0
40824,2,2590,9783319049380,Foundations of Information and Knowledge Systems,1,81.37,81.37
40824,3,2591,9781589480957,ArcGIS 9.,2,83.74,167.48
40825,1,2592,9780738434742,IBM system storage N series hardware guide,1,79.0,79.0
40825,2,2593,9783540230977,Artificial immune systems,2,81.37,162.74
40825,3,2594,9780738440170,IBM XIV storage system business continuity functions,3,83.74,251.22
40826,1,2595,9783642291661,"Information Systems, Technology and Management",2,79.0,158.0
40826,2,2596,9783662457610,Transactions on Large-Scale Data- and Knowledge-Centered Systems XV,3,81.37,244.11
40826,3,2597,9781558601680,Implementing persistent object bases,1,83.74,83.74
40827,1,2598,9780470060315,Cooperative control of distributed multi-agent systems,3,79.0,237.0
40827,2,2599,9788272881077,Computers and conflict,1,81.37,81.37
40827,3,2600,9780201416541,An Introduction to Information Engineering,2,83.74,167.48
40828,1,2601,9780315404717,A field study of natural language interaction,1,79.0,79.0
40828,2,2602,9781586039233,Formal ontology in information systems,2,81.37,162.74
40828,3,2603,9781607505341,Formal ontology in information systems,3,83.74,251.22
40829,1,2604,9781557985569,An occupational information system for the 21st century,2,79.0,158.0
40829,2,2605,9781441976307,Tilebased Geospatial Information Systems Principles And Practices,3,81.37,244.11
40829,3,2606,9787307082168,Guan li xin xi xi tong,1,83.74,83.74
40830,1,2607,9780738431574,IBM System Storage and Virtual File Manager,3,79.0,237.0
40830,2,2608,9783540452423,Object-oriented information systems,1,81.37,81.37
40830,3,2609,9780777871836,Swan Lake Forest Research Reserve geographic information system,2,83.74,167.48
40831,1,2610,9780819419705,Digital Image Storage and Archiving Systems,1,79.0,79.0
40831,2,2611,9783540425243,Cooperative information systems,2,81.37,162.74
40831,3,2612,9780720119718,Building information systems in the Islamic World,3,83.74,251.22
40832,1,2613,9783540194026,Uncertainty and intelligent systems,2,79.0,158.0
40832,2,2614,9780870949166,Manager's guide to expert systems using Guru,3,81.37,244.11
40832,3,2615,9780309087117,Improving the design of the Scientists and Engineers Statistical Data System (SESTAT),1,83.74,83.74
40833,1,2616,9783540447511,Cooperative Information Systems,3,79.0,237.0
40833,2,2617,9781441946157,Making Grids Work,1,81.37,81.37
40833,3,2618,9780818684876,Technology of object-oriented languages and systems : TOOLS 25,2,83.74,167.48
40834,1,2619,9781583470961,DB2 9 system administration for z/OS,1,79.0,79.0
40834,2,2620,9783540000747,Flexible query answering systems,2,81.37,162.74
40834,3,2621,9783261041975,Ein System zur computergestützten Forschung in den Geisteswissenschaften,3,83.74,251.22
40835,1,2622,9783540346531,Advanced Information Systems Engineering,2,79.0,158.0
40835,2,2623,9781583811245,Astronomical Data Analysis Software and Systems XI,3,81.37,244.11
40835,3,2624,9781590478394,SAS 9.1.3 Output Delivery System,1,83.74,83.74
40836,1,2625,9783598217937,"Documentation of Nordic art--design, bibliographies, databases",3,79.0,237.0
40836,2,2626,9783540681229,Foundations of Intelligent Systems,1,81.37,81.37
40836,3,2627,9783319261539,Flexible Query Answering Systems 2015,2,83.74,167.48
40837,1,2628,9783540258780,Foundations of intelligent systems,1,79.0,79.0
40837,2,2629,9780818679476,"Proceedings of the second IFCIS International Conference on Cooperative Information Systems, CoopIS'97",2,81.37,162.74
40837,3,2630,9783540898528,"Wireless networks, information processing and systems",3,83.74,251.22
40838,1,2631,9789635530380,Adatmodellezés a rendszerfejlesztésben,2,79.0,158.0
40838,2,2632,9780738485980,Using Oracle Solutions on Linux for System z,3,81.37,244.11
40838,3,2633,9783055012723,Engineering information in data bases and knowledge based systems,1,83.74,83.74
40839,1,2634,9780851862194,An introduction to the management of laboratory data,3,79.0,237.0
40839,2,2635,9780769510682,Sixth International Workshop on Object-Oriented Real-Time Dependable Systems,1,81.37,81.37
40839,3,2636,9780769519296,Object-oriented real-time dependable systems,2,83.74,167.48
40840,1,2637,9789022007044,CAB-CAIN Evaluation Project,1,79.0,79.0
40840,2,2638,9783540476634,Web Information Systems - WISE 2006 Workshops,2,81.37,162.74
40840,3,2639,9783662497845,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXVI,3,83.74,251.22
40841,1,2640,9783870971816,Wörterbuch der Daten- und Kommunikationstechnik,2,79.0,158.0
40841,2,2641,9783540304814,Web information systems - WISE 2004 workshops,3,81.37,244.11
40841,3,2642,9783642028434,Dataspace: The Final Frontier,1,83.74,83.74
40842,1,2643,9789513406233,On the handling of exceptions in information systems,3,79.0,237.0
40842,2,2644,9783662467022,Transactions on Large-Scale Data- and Knowledge-Centered Systems XX,1,81.37,81.37
40842,3,2645,9782891054096,Bases de données dans le développement de systèmes,2,83.74,167.48
40843,1,2646,9783540198970,Incompleteness and uncertainty in information systems,1,79.0,79.0
40843,2,2647,9783642121272,Multiple Classifier Systems,2,81.37,162.74
40843,3,2648,9783662465615,Transactions on Large-Scale Data- and Knowledge-Centered Systems XIX,3,83.74,251.22
40844,1,2649,9783642453144,Transactions on LargeScale Data and KnowledgeCentered Systems XII,2,79.0,158.0
40844,2,2650,9783540260318,Natural Language Processing and Information Systems,3,81.37,244.11
40844,3,2651,9780810823785,User education for online systems in libraries,1,83.74,83.74
40845,1,2652,9780833028709,Multifunctional information distribution system (MIDS) program case study,3,79.0,237.0
40845,2,2653,9781098138790,Building Real-Time Analytics Systems,1,81.37,81.37
40845,3,2654,9783642243554,ENTERprise Information Systems,2,83.74,167.48
40846,1,2655,9783540698579,Natural Language and Information Systems,1,79.0,79.0
40846,2,2656,9780780394452,"Proceedings of the third workshop, 2005 IEEE Intelligent Data Acquisition and Advanced Computing Systems, Technology and Applications",2,81.37,162.74
40846,3,2657,9780819475053,Multimedia content access,3,83.74,251.22
40847,1,2658,9783540851998,Web Information Systems Engineering Wise 2008 Workshops Proceedings,2,79.0,158.0
40847,2,2659,9783642243516,ENTERprise Information Systems,3,81.37,244.11
40847,3,2660,9780833001214,An introduction to the ISIS interactive information system,1,83.74,83.74
40848,1,2661,9783790818833,Rough sets in knowledge discovery 2,3,79.0,237.0
40848,2,2662,9783642281471,Transactions On Largescale Data And Knowledgecentered Systems V,1,81.37,81.37
40848,3,2663,9781461514411,Ontology-Based Query Processing for Global Information Systems,2,83.74,167.48
40849,1,2664,9780444895073,Information system concepts,1,79.0,79.0
40849,2,2665,9780873899178,"How to establish a document control system for compliance with ISO 9001:2015, ISO 13485:2016, and FDA requirements",2,81.37,162.74
40849,3,2666,9780738438283,Implementing IBM InfoSphere BigInsights on IBM System x,3,83.74,251.22
40850,1,2667,9781586039806,Contextdriven Generation Of Specifications For Interactive Information Systems,2,79.0,158.0
40850,2,2668,9780769502915,Proceedings of the 18th IEEE Symposium on Reliable Distributed Systems,3,81.37,244.11
40850,3,2669,9781607641001,SAS 9.2 output delivery system user's guide,1,83.74,83.74
40851,1,2670,9781402081422,Security and protection in information processing systems,3,79.0,237.0
40851,2,2671,9783540631071,Advanced information systems engineering,1,81.37,81.37
40851,3,2672,9780738488899,IBM system storage DR550 setup and implementation,2,83.74,167.48
40852,1,2673,9781590591437,System Architecture with Bea Weblogic for the Cxo,1,79.0,79.0
40852,2,2674,9783540760108,"OOIS '95, 1995 International Conference on Object Oriented Information Systems, 18-20 December 1995, Dublin",2,81.37,162.74
40852,3,2675,9780738434551,TS7680 Deduplication ProtecTIER Gateway for System z.,3,83.74,251.22
40853,1,2676,9780444877062,Information systems,2,79.0,158.0
40853,2,2677,9782110001733,L' information automatisée,3,81.37,244.11
40853,3,2678,9783540650829,Flexible query answering systems,1,83.74,83.74
40854,1,2679,9780792381174,"Parallel, object-oriented, and active knowledge base systems",3,79.0,237.0
40854,2,2680,9783540876557,Hybrid artificial intelligence systems,1,81.37,81.37
40854,3,2681,9781475761344,"Parallel, Object-Oriented, and Active Knowledge Base Systems",2,83.74,167.48
40855,1,2682,9780387535579,Information systems and artificial intelligence,1,79.0,79.0
40855,2,2683,9780887389344,Information Retrieval Application Service Definition and Protocol Specification for Open Systems Interconnection: Abstract,2,81.37,162.74
40855,3,2684,9783642553349,Web and Wireless Geographical Information Systems,3,83.74,251.22
40856,1,2685,9781599945804,"SYSTEM 2000(R) V2 Basic, Multi-User(TM), QueX(TM), and Interface to CICS",2,79.0,158.0
40856,2,2686,9783896014351,Transaction services for knowledge base management systems,3,81.37,244.11
40856,3,2687,9783662556078,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXXII,1,83.74,83.74
40857,1,2688,9780889861862,Intelligent information management systems,3,79.0,237.0
40857,2,2689,9780818674778,Proceedings of the Fourth International Conference on Parallel and Distributed Information Systems,1,81.37,81.37
40857,3,2690,9783642243585,ENTERprise Information Systems,2,83.74,167.48
40858,1,2691,9783642164712,Transport Systems Telematics 10th Conference Selected Papers,1,79.0,79.0
40858,2,2692,9783319915623,Advanced Information Systems Engineering,2,81.37,162.74
40858,3,2693,9780769538747,2009 Sixth Web Information Systems and Applications Conference,3,83.74,251.22
40859,1,2694,9783540225645,Natural language processing and information systems,2,79.0,158.0
40859,2,2695,9783540221609,Flexible query answering systems,3,81.37,244.11
40859,3,2696,9781555441685,"System 2000 QUEST language, release 11.6 under IBM OS and CMS",1,83.74,83.74
40860,1,2697,9780744900323,Journalism in the 21st century,3,79.0,237.0
40860,2,2698,9780387076126,Data base systems,1,81.37,81.37
40860,3,2699,9780387151960,"Datenbank-Systeme für Büro, Technik und Wissenschaft",2,83.74,167.48
40861,1,2700,9781555441876,"Quick Reference Guide, Version 12",1,79.0,79.0
40861,2,2701,9780947568627,Information retrieval,2,81.37,162.74
40861,3,2702,9783540209652,Foundations of information and knowledge systems,3,83.74,251.22
40862,1,2703,9783540888727,On The Move To Meaningful Internet Systems Otm 2008,2,79.0,158.0
40862,2,2704,9781435713512,Look Smarter Than You Are with Essbase System 9,3,81.37,244.11
40862,3,2705,9789513835026,An analysis of online searching knowledge for intermediary systems,1,83.74,83.74
40863,1,2706,9783540422150,Advanced information systems engineering,3,79.0,237.0
40863,2,2707,9780738439129,Subsystem and transaction monitoring and tuning with DB2 11 for z/OS,1,81.37,81.37
40863,3,2708,9783540705048,"Sharing Data, Information and Knowledge",2,83.74,167.48
40864,1,2709,9783642223266,Natural Language Processing and Information Systems,1,79.0,79.0
40864,2,2710,9783642023194,Hybrid Artificial Intelligence Systems,2,81.37,162.74
40864,3,2711,9788323336952,Deductive Systems and the Decidability Problem for Hybrid Logics,3,83.74,251.22
40865,1,2712,9780941049078,Business rule concepts,2,79.0,158.0
40865,2,2713,9783642452697,Transactions on Large-Scale Data- and Knowledge-Centered Systems XI,3,81.37,244.11
40865,3,2714,9780819417107,Image and information systems,1,83.74,83.74
40866,1,2715,9782726101124,Séminaire Langage d'analyse et de conception des systèmes d'information automatisés,3,79.0,237.0
40866,2,2716,9780769538266,2009 28th IEEE International Symposium on Reliable Distributed Systems,1,81.37,81.37
