purchase_order_id,line_no,product_id,product_barcode,product_name,quantity,purchase_price,line_amount
20266,8,2777,9780738432656,Experiences with Oracle Solutions on Linux for IBM System z,20,45.82,916.4
20266,9,2778,9780904933451,Introduction to online information systems,24,47.4,1137.6
20266,10,2779,9780070655027,Fundamentals Of Computing II,28,48.98,1371.44
20267,1,2780,9780442252977,RISS,17,47.4,805.8
20267,2,2781,9783540260974,Engineering human computer interaction and interactive systems,21,48.98,1028.58
20267,3,2782,9783662540367,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXIX,25,50.56,1264.0
20267,4,2783,9783662556955,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXXIII,29,45.82,1328.78
20267,5,2784,9783642336140,On the Move to Meaningful Internet Systems : OTM 2012 : Confederated International Conferences,33,47.4,1564.2
20267,6,2785,9783540747703,Life system modeling and simulation,13,48.98,636.74
20267,7,2786,9783642212222,Hybrid Artificial Intelligent Systems,17,50.56,859.52
20267,8,2787,9783642239700,Web information systems and mining,21,45.82,962.22
20267,9,2788,9789251046241,Land resources information systems in the Caribbean,25,47.4,1185.0
20267,10,2789,9780738434001,z/VSE using DB2 on Linux for System z,29,48.98,1420.42
20268,1,2790,9783642212192,Hybrid Artificial Intelligent Systems,18,47.4,853.2
20268,2,2791,9787040247152,Web xin xi xi tong dao lun =,22,48.98,1077.56
20268,3,2792,9783540405368,New horizons in information management,26,50.56,1314.56
20268,4,2793,9783662579312,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXXVII,30,45.82,1374.6
20268,5,2794,9780738486574,Using the IBM system storage N series with mail servers,34,47.4,1611.6
20268,6,2795,9781880843253,Parallel and distributed computing systems,14,48.98,685.72
20268,7,2796,9781489985873,"Applied Ontology Engineering in Cloud Services, Networks and Management Systems",18,50.56,910.08
20268,8,2797,9781931150064,Effective executives guide to Access 2002,22,45.82,1008.04
20268,9,2798,9783540854807,Web Information Systems Engineering - WISE 2008,26,47.4,1232.4
20268,10,2799,9789650609146,Maʻrakhot medaʻ ḥeshbonaʼiyot memuḥshavot,30,48.98,1469.4
20269,1,2800,9781118075043,The data warehouse lifecycle toolkit,19,47.4,900.6
20269,2,2801,9788540854802,Web information systems engineering,23,48.98,1126.54
20269,3,2802,9783642215490,Semantic Technologies In Content Management Systems Trends Applications And Evaluations,27,50.56,1365.12
20269,4,2803,9783540662259,Next generation information technology and systems,31,45.82,1420.42
20269,5,2804,9783642400520,Data Management In Cloud Grid And P2p Systems,35,47.4,1659.0
20269,6,2805,9783540304883,Visual information and information systems,15,48.98,734.7
20269,7,2806,9780201542370,The Internet connection,19,50.56,960.64
20269,8,2807,9781461422358,Applied Ontology Engineering In Cloud Services Networks And Management Systems,23,45.82,1053.86
20269,9,2808,9783662561201,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXXV,27,47.4,1279.8
20269,10,2809,9780889365599,Manual for preparing records in microcomputer-based bibliographic information systems,31,48.98,1518.38
20270,1,2810,9780738486444,IBM system sorage N series best practice guidelines for Oracle,20,47.4,948.0
20270,2,2811,9783642161759,Transactions on Large-Scale Data- and Knowledge-Centered Systems II,24,48.98,1175.52
20270,3,2812,9780818680472,Third International Workshop on Object-oriented Real-time Dependable Systems,28,50.56,1415.68
20270,4,2813,9780915703289,A vertebrate faunal analysis coding system,32,45.82,1466.24
20270,5,2814,9783319694580,On the Move to Meaningful Internet Systems. OTM 2017 Conferences : Confederated International Conferences,36,47.4,1706.4
20270,6,2815,9783642281488,Transactions on Large-Scale Data- and Knowledge-Centered Systems V,16,48.98,783.68
20270,7,2816,9783642037221,Transactions on Large-Scale Data- and Knowledge-Centered Systems I,20,50.56,1011.2
20270,8,2817,9781852330460,OOIS '98,24,45.82,1099.68
20270,9,2818,9781461422365,"Applied Ontology Engineering in Cloud Services, Networks and Management Systems",28,47.4,1327.2
20270,10,2819,9783642353321,Transactions on Large-Scale Data- and Knowledge-Centered Systems VII,32,48.98,1567.36
20271,1,2820,9783642410307,On the Move to Meaningful Internet Systems : OTM 2013 Conferences : Confederated International Conferences,16,47.4,758.4
20271,2,2821,9783642289316,Hybrid Artificial Intelligent Systems,20,48.98,979.6
20271,3,2822,9780738438719,Experiences with Oracle 11 gR2 on Linux on System Z,24,50.56,1213.44
20271,4,2823,9780818665554,1994 International Conference on Parallel and Distributed Systems,28,45.82,1282.96
20271,5,2824,9783540236627,On the move to meaningful internet systems 2004,32,47.4,1516.8
20271,6,2825,9783642176159,"Web information systems engineering, WISE 2010",12,48.98,587.76
20271,7,2826,9789221069621,Micro-ISIS training course,16,50.56,808.96
20271,8,2827,9789264169432,Tariffs and trade,20,45.82,916.4
20271,9,2828,9781880843215,Parallel and distributed computing systems,24,47.4,1137.6
20271,10,2829,9781880843390,Parallel and distributed computing systems,28,48.98,1371.44
20272,1,2830,9783642383328,Web Information Systems Engineering,17,47.4,805.8
20272,2,2831,9783540857754,"Artificial Intelligence: Methodology, Systems, and Applications",21,48.98,1028.58
20272,3,2832,9789201780829,INIS,25,50.56,1264.0
20272,4,2833,9783540776833,Foundations of information and knowledge systems,29,45.82,1328.78
20272,5,2834,9783642405174,Energy Efficiency in Large Scale Distributed Systems,33,47.4,1564.2
20272,6,2835,9783642154317,"Artificial Intelligence: Methodology, Systems, and Applications",13,48.98,636.74
20272,7,2836,9780113306213,Reuse in Ssadm Using Object Orientation (Information Systems Engineering Library),17,50.56,859.52
20272,8,2837,9783030026097,On the Move to Meaningful Internet Systems. OTM 2018 Conferences : Confederated International Conferences,21,45.82,962.22
20272,9,2838,9783540734505,Rough sets and intelligent systems paradigms,25,47.4,1185.0
20272,10,2839,9783540764137,Advances in Visual Information Systems,29,48.98,1420.42
20273,1,2840,9781461509875,Content-based image and video retrieval,18,47.4,853.2
20273,2,2841,9780738496825,Using IBM DB2 UDB with IBM System Storage N series,22,48.98,1077.56
20273,3,2842,9783642121135,Human Benefit through the Diffusion of Information Systems Design Science Research,26,50.56,1314.56
20273,4,2843,9781522598428,"International Journal of Fuzzy System Applications (IJFSA) Volume 9, Issue 2",30,45.82,1374.6
20273,5,2844,9781522598411,"International Journal of Fuzzy System Applications (IJFSA) Volume 9, Issue 1",34,47.4,1611.6
20273,6,2845,9781522598435,"International Journal of Fuzzy System Applications (IJFSA) Volume 9, Issue 3",14,48.98,685.72
20273,7,2846,9780738496856,Integrating IBM DB2 with the IBM system storage N series,18,50.56,910.08
20273,8,2847,9780321397973,Administrator's Guide to SQL Server 2005 (Microsoft Windows Server System Series),22,45.82,1008.04
20273,9,2848,9781880446867,The Third Conference on Object-Oriented Technologies and Systems (COOTS) Proceedings,26,47.4,1232.4
20273,10,2849,9783642315619,Advances in Brain Inspired Cognitive Systems,30,48.98,1469.4
20274,1,2850,9780903796095,Data Base Design and Implementation,19,47.4,900.6
20274,2,2851,9783540001065,On the move to meaningful Internet systems 2002,23,48.98,1126.54
20274,3,2852,9780321614858,Practical business intelligence with SQL Server 2005,27,50.56,1365.12
20274,4,2853,9781880843529,Parallel and Distributed Computing Systems,31,45.82,1420.42
20274,5,2854,9781880843345,Parallel and distributed computing systems,35,47.4,1659.0
20274,6,2855,9783540616955,Parallel Computation,15,48.98,734.7
20274,7,2856,9789517087766,Proceedings of a workshop on environmental data systems for large lakes,19,50.56,960.64
20274,8,2857,9780738431499,IBM system storage DR550 V4.5 setup and implementation,23,45.82,1053.86
20274,9,2858,9783540661573,Advanced information systems engineering,27,47.4,1279.8
20274,10,2859,9783319261485,On the Move to Meaningful Internet Systems : OTM 2015 Conferences : Confederated International Conferences,31,48.98,1518.38
20275,1,2860,9783642241499,Governance and Sustainability in Information Systems. Managing the Transfer and Diffusion of IT,20,47.4,948.0
20275,2,2861,9783642172267,From active data management to event-based systems and more,24,48.98,1175.52
20275,3,2862,9780738434490,IBM System Storage N Series and Vmware Vsphere Storage best practices,28,50.56,1415.68
20275,4,2863,9783642291654,"Information Systems Technology and Management
            
                Communications in Computer and Information Science",32,45.82,1466.24
20275,5,2864,9780810457898,I/O design,36,47.4,1706.4
20275,6,2865,9783642336171,On the Move to Meaningful Internet Systems : OTM 2012 Workshops : Confederated International Workshops,16,48.98,783.68
20275,7,2866,9781489976406,Machine Learning Models and Algorithms for Big Data Classification: Thinking with Examples for Effective Learning (Integrated Series in Information Systems),20,50.56,1011.2
20275,8,2867,9780023305887,Business programming using dBase IV,24,45.82,1099.68
20275,9,2868,9780878150564,A basic guide to online information systems for health care professionals,28,47.4,1327.2
20275,10,2869,9780738434193,Best practices for DB2 on AIX 6.1 for Power systems,32,48.98,1567.36
20276,1,2870,9780120884070,Data mining,16,47.4,758.4
20276,2,2871,9781455723591,The electronic health record for the physician's office with Medtrak systems,20,48.98,979.6
20276,3,2872,9783642125492,"Natural Language Processing and Information Systems
            
                Lecture Notes in Computer Science",24,50.56,1213.44
20276,4,2873,9780080520025,Understanding SQL and Java together,28,45.82,1282.96
20276,5,2874,9783540432203,Foundations of information and knowledge systems,32,47.4,1516.8
20276,6,2875,9780769523477,Proceedings,12,48.98,587.76
20276,7,2876,9783540076124,Data Base Systems,16,50.56,808.96
20276,8,2877,9781466469129,The integrated Rule-Oriented Data System (iRODS 3.0) Micro-service Workbook,20,45.82,916.4
20276,9,2878,9781880843062,Parallel and distributed computing and systems,24,47.4,1137.6
20276,10,2879,9781441944467,"The Web Resource Space Model
            
                Web Information Systems Engineering and Internet Technologie",28,48.98,1371.44
20277,1,2880,9783662562659,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXXVI,17,47.4,805.8
20277,2,2881,9780471288251,Online marketing handbook,21,48.98,1028.58
20277,3,2882,9780738438627,In-memory computing with SAP HANA on IBM ex5 systems,25,50.56,1264.0
20277,4,2883,9781581133776,Formal ontology in information systems,29,45.82,1328.78
20277,5,2884,9780566029035,Telemanage your customers,33,47.4,1564.2
20277,6,2885,9780471224341,Data engineering,13,48.98,636.74
20277,7,2886,9781466678835,"International Journal of Distributed Systems and Technologies (IJDST), Volume 6, Issue 1",17,50.56,859.52
20277,8,2887,9781522566854,"International Journal of Distributed Systems and Technologies (IJDST) Volume 10, Issue 2",21,45.82,962.22
20277,9,2888,9781522566847,"International Journal of Distributed Systems and Technologies (IJDST) Volume 10, Issue 1",25,47.4,1185.0
20277,10,2889,9781740243575,The National Coroners Information System as an information tool for injury surveillance,29,48.98,1420.42
20278,1,2890,9780134416502,Hypertext,18,47.4,853.2
20278,2,2891,9783540406792,Access Control for the Web-Based Infrastructure (Data-Centric Systems and Applications),22,48.98,1077.56
20278,3,2892,9780818670831,"Proceedings of Words'94, the First Workshop on Object-Oriented Real-Time Dependable Systems, October 24-25, 1994, Dana Point, California",26,50.56,1314.56
20278,4,2893,9783642398711,Enabling Realtime Business Intelligence 6th International Workshop Birte 2012 Held At The 38th International Conference On Very Large Databases Vldb 2012 Istanbul Turkey August 27 2012 Revised Selecte,30,45.82,1374.6
20278,5,2894,9780792396291,Error detecting codes,34,47.4,1611.6
20278,6,2895,9783642292477,Web and Wireless Geographical Information Systems,14,48.98,685.72
20278,7,2896,9781282121843,OCP,18,50.56,910.08
20278,8,2897,9781880446416,"Usenix Distributed and Multiprocessor Systems (Sedms III Symposium Proceedings, Newport Beach, Ca)",22,45.82,1008.04
20278,9,2898,9783319100661,"Data Management in Cloud, Grid and P2P Systems",26,47.4,1232.4
20278,10,2899,9783642049415,Next Generation Information Technologies and Systems,30,48.98,1469.4
20279,1,2900,9780538109307,Distributed intelligence,19,47.4,900.6
20279,2,2901,9783642242724,Emerging research in Web information systems and mining,23,48.98,1126.54
20279,3,2902,9780134416434,Hypertext,27,50.56,1365.12
20279,4,2903,9789812561374,Proceedings of the workshop on mdic 2004,31,45.82,1420.42
20279,5,2904,9780818674969,"Proceedings of the eighth Euromicro Workshop on Real-Time Systems, June 12-14, 1996, L'Aquila, Italy",35,47.4,1659.0
20279,6,2905,9780071775748,Oca Oracle Solaris 11 System Administration Exam Guide Exam 1z0821,15,48.98,734.7
20279,7,2906,9780818670817,Fifth Workshop on Hot Topics in Operating Systems (HotOS-V),19,50.56,960.64
20279,8,2907,9783540660798,Visual information and information systems,23,45.82,1053.86
20279,9,2908,9781583813133,Astronomical data analysis software and systems XVI,27,47.4,1279.8
20279,10,2909,9783662455630,On the Move to Meaningful Internet Systems : OTM 2014 Conferences : Confederated International Conferences,31,48.98,1518.38
20280,1,2910,9780819456557,Storage and retrieval methods and applications for multimedia 2005,20,47.4,948.0
20280,2,2911,9783319484723,On the Move to Meaningful Internet Systems : OTM 2016 Conferences : Confederated International Conferences,24,48.98,1175.52
20280,3,2912,9780801614514,Power Pack for the IBM PC With IBM Diskette,28,50.56,1415.68
20280,4,2913,9783319087955,Information Processing and Management of Uncertainty,32,45.82,1466.24
20280,5,2914,9783642243950,"Web Information Systems Engineering  WISE 2010 Workshops
            
                Lecture Notes in Computer Science",36,47.4,1706.4
20280,6,2915,9780738498737,Peoplesoft V8 on Zseries Using Sysplex Data Sharing And Enterprise Storage Systems,16,48.98,783.68
20280,7,2916,9783540281757,Artificial Immune Systems (vol. # 3627),20,50.56,1011.2
20280,8,2917,9783642370878,Web and Wireless Geographical Information Systems,24,45.82,1099.68
20280,9,2918,9781852331085,Business object design and implementation II,28,47.4,1327.2
20280,10,2919,9780712310208,USBC (Universal Standard Book Code),32,48.98,1567.36
20281,1,2920,9780818681783,"Proceedings, the Sixteenth Symposium on Reliable Distributed Systems, Regal University Hotel, Durham, North Carolina, October 22-24, 1997; sponsors, IEEE Computer Society Technical Committees on Distr",16,47.4,758.4
