stock_in_id,line_no,product_id,product_barcode,product_name,quantity,unit_cost,line_amount
30220,6,2865,9783642336171,On the Move to Meaningful Internet Systems : OTM 2012 Workshops : Confederated International Workshops,21,47.4,995.4
30220,7,2866,9781489976406,Machine Learning Models and Algorithms for Big Data Classification: Thinking with Examples for Effective Learning (Integrated Series in Information Systems),26,48.98,1273.48
30220,8,2867,9780023305887,Business programming using dBase IV,31,50.56,1567.36
30220,9,2868,9780878150564,A basic guide to online information systems for health care professionals,36,47.4,1706.4
30220,10,2869,9780738434193,Best practices for DB2 on AIX 6.1 for Power systems,16,48.98,783.68
30221,1,2870,9780120884070,Data mining,22,48.98,1077.56
30221,2,2871,9781455723591,The electronic health record for the physician's office with Medtrak systems,27,50.56,1365.12
30221,3,2872,9783642125492,Natural Language Processing and Information Systems Lecture Notes in Computer Science,32,47.4,1516.8
30221,4,2873,9780080520025,Understanding SQL and Java together,37,48.98,1812.26
30221,5,2874,9783540432203,Foundations of information and knowledge systems,17,50.56,859.52
30221,6,2875,9780769523477,Proceedings,22,47.4,1042.8
30221,7,2876,9783540076124,Data Base Systems,27,48.98,1322.46
30221,8,2877,9781466469129,The integrated Rule-Oriented Data System (iRODS 3.0) Micro-service Workbook,32,50.56,1617.92
30221,9,2878,9781880843062,Parallel and distributed computing and systems,37,47.4,1753.8
30221,10,2879,9781441944467,The Web Resource Space Model Web Information Systems Engineering and Internet Technologie,17,48.98,832.66
30222,1,2880,9783662562659,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXXVI,19,48.98,930.62
30222,2,2881,9780471288251,Online marketing handbook,24,50.56,1213.44
30222,3,2882,9780738438627,In-memory computing with SAP HANA on IBM ex5 systems,29,47.4,1374.6
30222,4,2883,9781581133776,Formal ontology in information systems,34,48.98,1665.32
30222,5,2884,9780566029035,Telemanage your customers,14,50.56,707.84
30222,6,2885,9780471224341,Data engineering,19,47.4,900.6
30222,7,2886,9781466678835,"International Journal of Distributed Systems and Technologies (IJDST), Volume 6, Issue 1",24,48.98,1175.52
30222,8,2887,9781522566854,"International Journal of Distributed Systems and Technologies (IJDST) Volume 10, Issue 2",29,50.56,1466.24
30222,9,2888,9781522566847,"International Journal of Distributed Systems and Technologies (IJDST) Volume 10, Issue 1",34,47.4,1611.6
30222,10,2889,9781740243575,The National Coroners Information System as an information tool for injury surveillance,14,48.98,685.72
30223,1,2900,9780538109307,Distributed intelligence,21,48.98,1028.58
30223,2,2901,9783642242724,Emerging research in Web information systems and mining,26,50.56,1314.56
30223,3,2902,9780134416434,Hypertext,31,47.4,1469.4
30223,4,2903,9789812561374,Proceedings of the workshop on mdic 2004,36,48.98,1763.28
30223,5,2904,9780818674969,"Proceedings of the eighth Euromicro Workshop on Real-Time Systems, June 12-14, 1996, L'Aquila, Italy",16,50.56,808.96
30223,6,2905,9780071775748,Oca Oracle Solaris 11 System Administration Exam Guide Exam 1z0821,21,47.4,995.4
30223,7,2906,9780818670817,Fifth Workshop on Hot Topics in Operating Systems (HotOS-V),26,48.98,1273.48
30223,8,2907,9783540660798,Visual information and information systems,31,50.56,1567.36
30223,9,2908,9781583813133,Astronomical data analysis software and systems XVI,36,47.4,1706.4
30223,10,2909,9783662455630,On the Move to Meaningful Internet Systems : OTM 2014 Conferences : Confederated International Conferences,16,48.98,783.68
30224,1,2910,9780819456557,Storage and retrieval methods and applications for multimedia 2005,22,48.98,1077.56
30224,2,2911,9783319484723,On the Move to Meaningful Internet Systems : OTM 2016 Conferences : Confederated International Conferences,27,50.56,1365.12
30224,3,2912,9780801614514,Power Pack for the IBM PC With IBM Diskette,32,47.4,1516.8
30224,4,2913,9783319087955,Information Processing and Management of Uncertainty,37,48.98,1812.26
30224,5,2914,9783642243950,Web Information Systems Engineering WISE 2010 Workshops Lecture Notes in Computer Science,17,50.56,859.52
30224,6,2915,9780738498737,Peoplesoft V8 on Zseries Using Sysplex Data Sharing And Enterprise Storage Systems,22,47.4,1042.8
30224,7,2916,9783540281757,Artificial Immune Systems (vol. # 3627),27,48.98,1322.46
30224,8,2917,9783642370878,Web and Wireless Geographical Information Systems,32,50.56,1617.92
30224,9,2918,9781852331085,Business object design and implementation II,37,47.4,1753.8
30224,10,2919,9780712310208,USBC (Universal Standard Book Code),17,48.98,832.66
30225,1,2920,9780818681783,"Proceedings, the Sixteenth Symposium on Reliable Distributed Systems, Regal University Hotel, Durham, North Carolina, October 22-24, 1997; sponsors, IEEE Computer Society Technical Committees on Distr",19,48.98,930.62
30225,2,2921,9783885851882,Fuzzy relational data bases,24,50.56,1213.44
30225,3,2922,9780738436418,Running SAP solutions with IBM DB2 10 for z/OS on the IBM zEnterprise System,29,47.4,1374.6
30225,4,2923,9789171534002,Models and methods for the management of dynamic information in Geo Informatic Systems,34,48.98,1665.32
30225,5,2924,9780833008084,Assessing the use of DOE's fossil energy information system (The Rand publication series),14,50.56,707.84
30225,6,2925,9789251044278,Land resources information systems for food security in SADC countries,19,47.4,900.6
30225,7,2926,9780818664007,Proceedings of the Third International Conference on Parallel and Distributed Information Systems,24,48.98,1175.52
30225,8,2927,9780818675706,Proceedings of WORDS'96,29,50.56,1466.24
30225,9,2928,9781586032111,Decoherence and its implications in quantum computation and information transfer,34,47.4,1611.6
30225,10,2929,9789633112281,A data base management system developed for the Cuban minicomputer CID 300/10,14,48.98,685.72
30226,1,2930,9781784394233,Getting Started with Citrix XenApp® 7. 6,20,48.98,979.6
30226,2,2931,9783540461401,Conceptual Modeling for New Information Systems Technologies,25,50.56,1264.0
30226,3,2932,9780708108260,Data base management systems,30,47.4,1422.0
30226,4,2933,9783540761327,"OOIS '96, 1996 International Conference on Object Oriented Information Systems, 16-18 December 1996, London",35,48.98,1714.3
30226,5,2934,9783642153921,Knowledge-based and intelligent information and engineering systems,15,50.56,758.4
30226,6,2935,9783540888703,On the move to meaningful internet systems 2008,20,47.4,948.0
30226,7,2936,9783540199274,"OOIS '94, 1994 International Conference on Object Oriented Information Systems, 19-21 December 1994, London",25,48.98,1224.5
30226,8,2937,9782879770321,"Proceedings of the workshop, Dynamical systems and artificial intelligence applied to data banks in geophysics",30,50.56,1516.8
30226,9,2938,9783642375736,Transactions on Large-Scale Data- and Knowledge-Centered Systems VIII,35,47.4,1659.0
30226,10,2939,9780769501031,4th International Workshop on Object-Oriented Real-Time Dependable Systems (Words '99),15,48.98,734.7
30227,1,2950,9783540761709,"OOIS '97, 1997 International Conference on Object-Oriented Information Systems, 10-12 November 1997, Brisbane",22,48.98,1077.56
30227,2,2951,9781605669755,Innovations in supply chain management for information systems,27,50.56,1365.12
30227,3,2952,9783642292194,Global Trends in Computing and Communication Systems,32,47.4,1516.8
30227,4,2953,9783642037153,Data Management in Grid and Peer-to-Peer Systems,37,48.98,1812.26
30227,5,2954,9783662559468,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXXIV,17,50.56,859.52
30227,6,2955,9783642151071,Data management in grid and peer-to-peer systems,22,47.4,1042.8
30227,7,2956,9789201047045,power reactor information system (PRIS) and extension to non-electrical Applications,27,48.98,1322.46
30227,8,2957,9780387243528,Agent intelligence through data mining,32,50.56,1617.92
30227,9,2958,9783642247873,Knowledge Information And Creativity Support Systems 5th International Conference Revised Selected Papers,37,47.4,1753.8
30227,10,2959,9780872875012,International information,17,48.98,832.66
30228,1,2960,9780749474423,Data-driven organization design,19,48.98,930.62
30228,2,2961,9780818674754,Proceedings of the Fourth International Conference on Parallel and Distributed Information Systems,24,50.56,1213.44
30228,3,2962,9789282643129,Catalogue of systems for the monitoring of working conditions relating to health and safety,29,47.4,1374.6
30228,4,2963,9780833049100,Harnessing full value from the DoD Serum Repository and the Defense Medical Surveillance System,34,48.98,1665.32
30228,5,2964,9780738423203,Sap on DB2 for Z/OS and Os/390 DB2 System Cloning,14,50.56,707.84
30228,6,2965,9783540410942,Foundations of intelligent systems,19,47.4,900.6
30228,7,2966,9780818622953,Proceedings of the First International Conference on Parallel and Distributed Information Systems,24,48.98,1175.52
30228,8,2967,9780769512242,Third International Workshop on Advanced Issues of E-Commerce and Web-Based Information Systems,29,50.56,1466.24
30228,9,2968,9781558608290,Bioinformatics,34,47.4,1611.6
30228,10,2969,9780818637117,"RIDE-IMS '93, Third International Workshop on Research Issues in Data Engineering",14,48.98,685.72
30229,1,2970,9780738432380,Powering SOA solutions with IMS,20,48.98,979.6
30229,2,2971,9798423637279,Decision Making Handbook,25,50.56,1264.0
30229,3,2972,9780534135249,"Four software tools, with Lotus 1-2-3 (release 2.2)",30,47.4,1422.0
30229,4,2973,9783642238543,Knowledge-Based and Intelligent Information and Engineering Systems,35,48.98,1714.3
30229,5,2974,9783642238505,Knowledge-Based and Intelligent Information and Engineering Systems,15,50.56,758.4
30229,6,2975,9780738439907,In-memory computing with SAP HANA on IBM eX5 and X6 systems,20,47.4,948.0
30229,7,2976,9783642238666,Knowledge-Based and Intelligent Information and Engineering Systems,25,48.98,1224.5
30229,8,2977,9783642238628,Knowlege-Based and Intelligent Information and Engineering Systems,30,50.56,1516.8
30229,9,2978,9783642229473,Data Management in Grid and Peer-to-Peer Systems,35,47.4,1659.0
30229,10,2979,9780387727714,The Web Resource Space Model (Web Information Systems Engineering and Internet Technologies Book Series),15,48.98,734.7
30230,1,2980,9783540300182,Web Information Systems Engineering - WISE 2005 Workshops,21,48.98,1028.58
30230,2,2981,9783540236641,On the move to meaningful Internet systems 2004,26,50.56,1314.56
30230,3,2982,9781880446546,Proceedings of the Usenix Symposium on Experiences With Distributed and Multiprocessor Systems (Sedms IV),31,47.4,1469.4
30230,4,2983,9783642251054,On the Move to Meaningful Internet Systems OTM 2011 Lecture Notes in Computer Science,36,48.98,1763.28
30230,5,2984,9781583817032,Astronomical data analysis software and systems XVIII,16,50.56,808.96
30230,6,2985,9780769506104,Second International Workshop on Advanced Issues of E-Commerce and Web-Based Information Systems/Wecwis 2000,21,47.4,995.4
30230,7,2986,9789251044544,"The European soil information system : proceedings of a Technical Consultation, Rome, Italy, 2-3 September 1999",26,48.98,1273.48
30230,8,2987,9783642292163,Global Trends in Information Systems and Software Applications,31,50.56,1567.36
30230,9,2988,9780387727721,The Web Resource Space Model (Web Information Systems Engineering and Internet Technologies Book Series 4),36,47.4,1706.4
30230,10,2989,9781555441616,"Changes and enhancements to System 2000 software, release 5.0 for Unisys 1100 and 2200 series computers",16,48.98,783.68
30231,1,3000,9783642164019,Enterprise Information Systems International Conference Centeris 2010 Viana Do Castelo Portugal October 2022 2010 Proceedings,19,48.98,930.62
30231,2,3001,9783642218538,Foundations of Augmented Cognition. Directing the Future of Adaptive Systems,24,50.56,1213.44
30231,3,3002,9780769541938,Proceedings,29,47.4,1374.6
30231,4,3003,9781558604568,SQL:1999,34,48.98,1665.32
30231,5,3004,9783642380693,Benchmarking Transaction And Analytical Processing Systems The Creation Of A Mixed Workload Benchmark And Its Application,14,50.56,707.84
30231,6,3005,9783642051517,On the Move to Meaningful Internet Systems: OTM 2009,19,47.4,900.6
30231,7,3006,9780818680465,"Third International Workshop on Object-Oriented Real-Time Dependable Systems: February 5-7, 1997 Newport Beach, California, U.S.A",24,48.98,1175.52
30231,8,3007,9783642145582,Enabling real-time business intelligence,29,50.56,1466.24
30231,9,3008,9781461350330,Shape analysis and retrieval of multimedia objects,34,47.4,1611.6
30231,10,3009,9783642169342,On the Move to Meaningful Internet Systems: OTM 2010,14,48.98,685.72
30232,1,3010,9783642140488,Computational intelligence for knowledge-based system design,20,48.98,979.6
30232,2,3011,9780738439013,IMS integration and connectivity across the enterprise,25,50.56,1264.0
30232,3,3012,9781118466773,Implement Improve And Expand Your Statewide Longitudinal Data System Creating A Culture Of Data In Education,30,47.4,1422.0
30232,4,3013,9783642336157,On the Move to Meaningful Internet Systems: OTM 2012,35,48.98,1714.3
30232,5,3014,9783540695332,Advanced Information Systems Engineering 20th International Conference Caise 2008 Montpellier France June 1620 2008 Proceedings,15,50.56,758.4
30232,6,3015,9783540888741,"On the move to meaningful internet systems, OTM 2008 workshops",20,47.4,948.0
30232,7,3016,9780080545103,"Advances in Computers, Volume 49 (Advances in Computers)",25,48.98,1224.5
30232,8,3017,9780735618169,.NET Framework 1.1,30,50.56,1516.8
30232,9,3018,9783540321200,"On the Move to Meaningful Internet Systems 2005 : CoopIS, DOA, and ODBASE",35,47.4,1659.0
30232,10,3019,9783540482895,"On the Move to Meaningful Internet Systems 2006 : CoopIS, DOA, GADA, and ODBASE",15,48.98,734.7
30233,1,3020,9780780381384,Proceedings of the Second IEEE International Workshop on Intelligent Data Acquisition and Advanced Computing Systems-- Technology and Applications,21,48.98,1028.58
30233,2,3021,9780818600104,"IEEE International Workshop on Computer Systems Organization, March 29-31, 1983, Sheraton New Orleans Hotel, New Orleans",26,50.56,1314.56
30233,3,3022,9789854850177,Massovoe obsluzhivanie,31,47.4,1469.4
30233,4,3023,9782817802855,Systèmes d’information pour l’amélioration de la qualité en santé,36,48.98,1763.28
30233,5,3024,9783540297390,On the Move to Meaningful Internet Systems 2005: OTM 2005 Workshops,16,50.56,808.96
