source_query_category,source_query,title,isbn,authors,publisher,publish_year,publish_date_raw,page_count,language,category_name,unit,suggested_unit_price,status,openlibrary_key
计算机,database systems,Information Processing and Management of Uncertainty in Knowledge-Based Systems. Applications,9783642140570,Eyke Hüllermeier,Springer-Verlag Berlin Heidelberg,2010,,,eng,计算机,本,79.0,onsale,/works/OL16916109W
计算机,database systems,6th ACM Conference on Computer and Communications Security,9781581131482,ACM Conference on Computer and Communications Security (6th 1999 Singapore),Association for Computing Machinery,1999,,147,eng,计算机,本,79.0,onsale,/works/OL11586641W
计算机,database systems,Idaacs '2001: Proceedings of the International Workshop on Intelligent Data Acquisition and Advanced Computing Systems : Technology and Applications,9780780371644,Institute of Electrical and Electronics Engineers,Ieee,2001,,280,eng,计算机,本,79.0,onsale,/works/OL8209746W
计算机,database systems,Data Stream Management,9783540286073,Minos Garofalakis; Johannes Gehrke,"Springer London, Limited",2008,,400,eng,计算机,本,79.0,onsale,/works/OL21005603W
计算机,database systems,Predictive data mining,9781558604032,Sholom M. Weiss; Nitin Indurkhya,Morgan Kaufmann,1997,,228,eng,计算机,本,79.0,onsale,/works/OL2703427W
计算机,database systems,5th ACM Conference on Computer and Communications Security,9781581130072,"ACM Conference on Computer and Communications Security (5th 1998 San Francisco, Calif.)",ACM,1998,,160,eng,计算机,本,79.0,onsale,/works/OL11600652W
计算机,database systems,Data Warehousing,9781558606845,Paul Westerman,Morgan Kaufmann,2000,,297,eng,计算机,本,79.0,onsale,/works/OL8856118W
计算机,database systems,Multimedia content access,9780819469922,Theo Gevers,SPIE,2008,,,eng,计算机,本,79.0,onsale,/works/OL15575415W
计算机,database systems,Multimedia content access,9780819466198,A. Hanjalic; Raimondo Schettini; Nicu Sebe,IS&T,2007,,272,eng,计算机,本,79.0,onsale,/works/OL18439662W
计算机,database systems,On the Move to Meaningful Internet Systems 2007: OTM 2007 Workshops,9783540768890,R. Meersman,Springer-Verlag Berlin Heidelberg,2007,,,eng,计算机,本,79.0,onsale,/works/OL16932022W
计算机,database systems,Twelfth International Workshop on Research Issues in Data Engineering,9780769514802,"International Workshop on Research Issues in Data Engineering (12th 2002 San Jose, Calif.)",IEEE Computer Society Press,2002,,183,eng,计算机,本,79.0,onsale,/works/OL13150449W
计算机,database systems,"On the Move to Meaningful Internet Systems 2007 : CoopIS, DOA, ODBASE, GADA, and IS",9783540768487,Zahir Tari,"Springer London, Limited",2007,,,eng,计算机,本,79.0,onsale,/works/OL27335014W
计算机,database systems,Bio-inspired computational intelligence and applications,9783540747680,International Conference on Life System Modeling and Simulation.,Springer,2007,,805,eng,计算机,本,79.0,onsale,/works/OL11674480W
计算机,database systems,IBM IMS version 12 technical view,9780738436166,Paolo Bruni,"IBM Corp., International Technical Support Organization",2011,,475,eng,计算机,本,79.0,onsale,/works/OL32147491W
计算机,database systems,An introduction to OxMetrics 5,9780955212734,Jurgen A. Doornik,Timberlake Consultants,2007,,189,eng,计算机,本,79.0,onsale,/works/OL8867159W
计算机,database systems,Ke ji cha xin gong zuo chuang xin ti xi,9787501968374,Dong Xie,Zhongguo qing gong ye chu ban she,2008,,193,chi,计算机,本,79.0,onsale,/works/OL22787949W
计算机,database systems,An introduction to OxMetrics 4,9780954260392,Jurgen A. Doornik,Timberlake Consultants Ltd.,2006,,181,eng,计算机,本,79.0,onsale,/works/OL24099837W
计算机,database systems,Oracle applications performance tuning handbook,9780072125498,Andrew Tremayne,Osborne/McGraw-Hill,2000,,908,eng,计算机,本,79.0,onsale,/works/OL11998566W
计算机,database systems,Optical character recognition,9780889360976,H. W. Groenewegen,International Development Research Centre,1976,,96,eng,计算机,本,79.0,onsale,/works/OL6412893W
计算机,database systems,"On the move to meaningful internet systems 2006: CoopIS, DOA, GADA, and ODBASE",9783540482741,"OTM Confederated International Conferences (2006 Montpellier, France)",Springer,2006,,752,eng,计算机,本,79.0,onsale,/works/OL19815767W
计算机,database systems,"On the move to meaningful internet systems 2006: CoopIS, DOA, GADA, and ODBASE",9783540482871,,Springer,2007,,1115,eng,计算机,本,79.0,onsale,/works/OL16932685W
计算机,database systems,Data Management In Grid And Peertopeer Systems First International Conference Globe 2008 Turin Italy September 3 2008 Proceedings,9783540851752,Abdelkader Hameurlain,Springer,2008,,,,计算机,本,79.0,onsale,/works/OL17495022W
计算机,database systems,Using a geographical information system for the input and analysis of historical western spruce budworm in British Columbia,9780772621634,Nicola Parfett,Canadian Forest Service,1994,,31,eng,计算机,本,79.0,onsale,/works/OL10398631W
计算机,database systems,The data base guide,9780893032388,Charles J. Benton,R.J. Brady,1984,,107,eng,计算机,本,79.0,onsale,/works/OL5602198W
计算机,database systems,Modern biotechnology in plant breeding,9780789729187,Karen Fishwick; Dennis Malone; Tony Aveyard; Forlini,Que,2003,,624,eng,计算机,本,79.0,onsale,/works/OL16979821W
计算机,database systems,"Proceedings of the Second International Conference on Parallel and Distributed Information Systems January 20-22, 1993 San Diego, California",9780818633300,Association for Computing Machinery.,IEEE Computer Society Press,1993,,288,eng,计算机,本,79.0,onsale,/works/OL5126416W
计算机,database systems,Kusul ak'aibŭ sisŭt'em ŭi kuch'uk kwa hwaryong,9788958031550,Yŏn-gyŏng Chŏng,Arŭk'e,2017,,146,kor,计算机,本,79.0,onsale,/works/OL32706167W
计算机,database systems,Proceedings IEEE/ACM SIGGRAPH Symposium on Volume Visualization and Graphics 2002,9780780376410,"IEEE/ACM SIGGRAPH Symposium on Volume Visualization and Graphics (2002 Boston, Massachusetts)",IEEE,2002,,143,eng,计算机,本,79.0,onsale,/works/OL11074985W
计算机,database systems,"On-line information retrieval, 1965-1976",9780851420943,"Hall, J. L.",Aslib,1977,,125,eng,计算机,本,79.0,onsale,/works/OL131999W
计算机,database systems,On the move to meaningful internet systems 2006: OTM 2006 workshops,9783540482697,"OTM Confederated International Workshops (2006 Montpellier, France)",Springer,2006,,1007,eng,计算机,本,79.0,onsale,/works/OL12370916W
计算机,database systems,Uncertainty in knowledge bases,9783540543466,"International Conference on Information Processing and Management of Uncertainty in Knowledge-Based Systems (3rd 1990 Paris, France)",Springer-Verlag,1991,,609,eng,计算机,本,79.0,onsale,/works/OL4100112W
计算机,database systems,Apache ZooKeeper Essentials,9781784398323,Saurav Haloi,"Packt Publishing, Limited",2015,,,eng,计算机,本,79.0,onsale,/works/OL36841580W
计算机,database systems,OOIS 2000,9781852334208,Dilip Patel; Shushma Patel; Sergio de Cesare,Springer,2001,,469,eng,计算机,本,79.0,onsale,/works/OL18673401W
计算机,database systems,Object-relational DBMSs,9781558604520,Michael Stonebraker; Paul Geoffrey Brown,Elsevier Science & Technology Books,1996,,297,eng,计算机,本,79.0,onsale,/works/OL832964W
计算机,database systems,On the Move to Meaningful Internet Systems : OTM 2013 Workshops : Confederated International Workshops,9783642410338,Yan Tang Demey; Herve Panetto,"Springer London, Limited",2013,,749,eng,计算机,本,79.0,onsale,/works/OL25619096W
计算机,database systems,A report on a feasibility study for a pilot information system for Canadian shelters for homeless individuals and families,9780660178028,Canada Mortgage and Housing Corporation,The Corporation,1999,,31,eng,计算机,本,79.0,onsale,/works/OL18856355W
计算机,database systems,"SBA, proposed new automated loan monitoring system",9780160574641,United States. Congress. House. Committee on Small Business. Subcommittee on Government Programs and Oversight.,U.S. G.P.O.,1998,,137,eng,计算机,本,79.0,onsale,/works/OL627254W
计算机,database systems,Data bases in the humanities and social sciences,9780444854995,IFIP Working Conference on Data Bases in the Humanities and Social Sciences (1979 Dartmouth College),"sole distributors for the U.S.A. and Canada, Elsevier North-Holland",1980,,336,eng,计算机,本,79.0,onsale,/works/OL6328554W
计算机,database systems,On the Move to Meaningful Internet Systems : OTM 2014 Workshops : Confederated International Workshops,9783662455500,Robert Meersman; Herve Panetto; Alok Mishra; Rafael Valencia-Garcia; Lucas Filipe Martins da Silva,"Springer London, Limited",2014,,669,eng,计算机,本,79.0,onsale,/works/OL25622964W
计算机,database systems,"On the Move to Meaningful Internet Systems 2005: CoopIS, DOA, and ODBASE (vol. # 3760)",9783540297369,,Springer,2005,,917,eng,计算机,本,79.0,onsale,/works/OL16933133W
计算机,database systems,"On the Move to Meaningful Internet Systems 2005: CoopIS, DOA, and ODBASE (vol. # 3761)",9783540297383,,Springer,2005,,730,eng,计算机,本,79.0,onsale,/works/OL16932477W
计算机,database systems,An Introduction to IMS(TM),9780131856714,Dean Meltz; Rick Long; Mark Harrington; Robert Hain; Geoff Nicholls,IBM Press,2004,,592,eng,计算机,本,79.0,onsale,/works/OL9292855M
计算机,database systems,Microsoft Content Management Server 2002,9780321194442,Bill English; Olga Londer; Todd Bleeker; Shawn Shell; Stephen Cawood,Addison-Wesley,2003,,968,eng,计算机,本,79.0,onsale,/works/OL17730070W
计算机,database systems,PHP5 CMS framework development,9781847193582,Martin Brampton,Packt Pub.,2008,,,eng,计算机,本,79.0,onsale,/works/OL16976851W
计算机,database systems,Nituaḥ ṿe-ʻitsuv maʻarekhet medaʻ,9789650607722,Peretz Shoval,ha-Universiṭah ha-petuḥah,2004,,314,heb,计算机,本,79.0,onsale,/works/OL42292106W
计算机,database systems,"RG-25 KNVVT, Problemy i instrumentarii integrat͡sii informat͡sionnykh sistem",9789633112441,"Komissii͡a nauchnye voprosy vychislitelʹnoĭ tekhniki. RG-25, Problemy i instrumentarii integrat͡sii informat͡sionnykh sistem.",Issl. in-t vychislitelʹnoĭ tekhniki i avtomatizat͡sii Vengerskoĭ akademii nauk,1987,,207,rus,计算机,本,79.0,onsale,/works/OL4841246W
计算机,database systems,The metabolic syndrome X,9781573312073,Barbara C. Hansen,New York Academy of Sciences,1999,,344,eng,计算机,本,79.0,onsale,/works/OL18462101W
计算机,database systems,Foundations Of Health Information Engineering And Systems Third International Symposium Fhies 2013 Macau China August 2123 2013 Revised Selected Papers,9783642539558,Jeremy Gibbons,Springer-Verlag Berlin and Heidelberg GmbH &,2014,,291,,计算机,本,79.0,onsale,/works/OL17586176W
计算机,database systems,Web And Wireless Geographical Information Systems 7th International Symposium W2gis 2007 Cardiff Uk November 2829 2007 Proceedings,9783540769231,George E. Taylor,Springer,2007,,292,,计算机,本,79.0,onsale,/works/OL17525722W
计算机,database systems,Web And Wireless Geographical Information Systems 10th International Symposium W2gis 2011 Kyoto Japan March 34 2011 Proceedings,9783642191725,Kyoung-Sook Kim,Springer,2011,,,,计算机,本,79.0,onsale,/works/OL17465662W
计算机,database systems,On the Move to Meaningful Internet Systems : OTM 2016 Workshops : Confederated International Workshops,9783319559605,Ioana Ciuciu; Christophe Debruyne; Hervé Panetto; Georg Weichhart; Peter Bollen,Springer,2017,,342,eng,计算机,本,79.0,onsale,/works/OL25624661W
计算机,database systems,Modern Transport Telematics 11th International Conference On Transport Systems Telematics Tst 2011 Katowiceustro Poland October 1922 2011 Selected Papers,9783642246593,Jerzy Mikulski,Springer,2011,,,,计算机,本,79.0,onsale,/works/OL17405882W
计算机,database systems,Camelot and Avalon,9781558601857,Jeffrey L. Eppinger; Lily B. Mummert,Morgan Kaufmann Publishers,1991,,505,eng,计算机,本,79.0,onsale,/works/OL18844013W
计算机,database systems,"CINFOLINK directory of information services in China, 1993-1994",0919027241,H. C. Campbell,Espial Productions,1993,,118,eng,计算机,本,79.0,onsale,/works/OL19250596W
计算机,database systems,Computer science,9780321524034,J. Glenn Brookshear; Brookshear,Addison Wesley,1985,,517,eng,计算机,本,79.0,onsale,/works/OL3275955W
计算机,database systems,"MuzArP, wersja 1.5",9788390752938,Andrzej Prinke,"Muzeum Archeologiczne w Poznaniu, Konserwator Zabytków Archeologicznych na województwo poznańskie",1998,,142,pol,计算机,本,79.0,onsale,/works/OL38561604W
计算机,database systems,On the Move to Meaningful Internet Systems 2005 : OTM 2005 Workshops,9783540321323,Zahir Tari,"Springer London, Limited",2005,,1228,eng,计算机,本,79.0,onsale,/works/OL25665480W
计算机,database systems,Digital borders and real rights,9789004165038,Evelien Renate Brouwer,Martinus Nijhoff Publishers,2008,,566,eng,计算机,本,79.0,onsale,/works/OL11886235W
计算机,database systems,"Conference proceedings, International Conference on Data and Knowledge Systems for Manufacturing and Engineering, May 2-4, 1994, Chinese University of Hong Kong, Hong Kong",9624420516,"International Conference on Data and Knowledge, Systems for Manufacturing Engineering (4th 1994 Hong Kong)",Chinese University of Hong Kong,1994,,745,eng,计算机,本,79.0,onsale,/works/OL12060100W
计算机,database systems,Proceedings 1983,9780818684951,Working Symposium on Oceanographic Data Systems (3rd 1983 Woods Hole Oceanographic Institute); Working Symposium on Oceanographic Data Systems (3rd : 1983 : Woods Hole Oceanographic Institute); C. D. Tollios; M. K. McElroy; J. Syck,Ieee,1983,,199,eng,计算机,本,79.0,onsale,/works/OL5616018W
